ID,year,month,day,doc,bay,region,latitude,longitude,TL_mm,age,predict.age,final.age,hdate
NA,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,43,NA,79,79,116
NA,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.069,-160.1297,43,NA,77,77,118
NA,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.069,-160.1297,43,NA,80,80,115
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,43,NA,81,81,107
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,43,NA,78,78,110
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,43,NA,78,78,110
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,43,NA,77,77,111
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,43,NA,81,81,107
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,43,NA,80,80,108
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,43,NA,80,80,108
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,43,NA,77,77,111
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,43,NA,80,80,108
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,43,NA,77,77,111
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,43,NA,77,77,111
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,43,NA,79,79,109
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,43,NA,79,79,109
NA,2021,July,5,186,Agripina Bay,Agripina Bay,57.1073,-156.4562,43,NA,77,77,109
NA,2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,43,NA,76,76,110
NA,2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,43,NA,77,77,109
NA,2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,43,NA,77,77,109
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,43,NA,79,79,106
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,43,NA,77,77,108
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1093,-156.4602,43,NA,81,81,104
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1046,-156.4717,43,NA,78,78,107
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1046,-156.4717,43,NA,77,77,108
NA,2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.6348,43,NA,76,76,108
NA,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,43,NA,83,83,97
NA,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,43,NA,83,83,97
NA,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,43,NA,86,86,94
NA,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,43,NA,86,86,94
NA,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,43,NA,85,85,95
NA,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,43,NA,86,86,94
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,44,NA,91,91,122
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,44,NA,93,93,120
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,44,NA,92,92,121
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,44,NA,90,90,123
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,44,NA,92,92,121
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,44,NA,92,92,121
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2303,-160.5485,44,NA,92,92,121
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2303,-160.5485,44,NA,90,90,123
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,44,NA,90,90,123
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,44,NA,93,93,120
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,44,NA,93,93,120
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,44,NA,92,92,121
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,44,NA,91,91,122
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,44,NA,92,92,119
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,44,NA,92,92,119
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,44,NA,91,91,120
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,44,NA,90,90,121
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,44,NA,90,90,121
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,44,NA,90,90,121
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,44,NA,92,92,119
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,44,NA,89,89,122
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0684,-160.1125,44,NA,90,90,120
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,44,NA,89,89,121
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,44,NA,89,89,121
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,44,NA,92,92,118
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,44,NA,91,91,119
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2309,-160.5682,44,NA,83,83,122
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2304,-160.5484,44,NA,81,81,124
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2304,-160.5484,44,NA,82,82,123
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2304,-160.5484,44,NA,81,81,124
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,44,NA,81,81,124
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,44,NA,80,80,125
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,44,NA,82,82,123
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2294,-160.5646,44,NA,82,82,123
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2294,-160.5646,44,NA,82,82,123
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,44,NA,79,79,123
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,44,NA,79,79,123
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,44,NA,80,80,122
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,44,NA,79,79,123
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,44,NA,79,79,123
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,44,NA,81,81,121
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,44,NA,81,81,121
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,44,NA,81,81,121
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,44,NA,79,79,123
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,44,NA,80,80,122
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,44,NA,80,80,121
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0685,-160.1126,44,NA,81,81,120
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,44,NA,82,82,119
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,44,NA,82,82,118
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2308,-160.5677,44,NA,80,80,118
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,44,NA,78,78,120
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,44,NA,78,78,120
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,44,NA,82,82,116
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,44,NA,79,79,119
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2293,-160.5518,44,NA,79,79,119
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,44,NA,81,81,117
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,44,NA,90,90,107
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,44,NA,93,93,104
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,44,NA,92,92,105
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,44,NA,90,90,107
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,44,NA,89,89,108
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,44,NA,91,91,106
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,44,NA,91,91,106
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,44,NA,89,89,108
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,44,NA,89,89,108
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,44,NA,90,90,107
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,44,NA,92,92,105
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,44,NA,93,93,104
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,44,NA,92,92,105
NA,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,44,NA,79,79,117
NA,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,44,NA,77,77,119
NA,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2292,-160.5518,44,NA,79,79,117
NA,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2295,-160.5645,44,NA,76,76,120
NA,2022,July,15,196,Baralof Bay,Shumagin Islands,55.2311,-160.5681,44,NA,79,79,117
NA,2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5622,44,NA,79,79,117
NA,2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5622,44,NA,80,80,116
NA,2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,44,NA,81,81,115
NA,2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,44,NA,80,80,116
NA,2022,July,15,196,Baralof Bay,Shumagin Islands,55.2304,-160.5484,44,NA,78,78,118
NA,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,44,NA,78,78,117
NA,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,44,NA,80,80,115
NA,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.069,-160.1297,44,NA,82,82,113
NA,2019,July,7,188,Agripina Bay,Agripina Bay,57.105,-156.4581,44,NA,80,80,108
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,44,NA,82,82,106
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,44,NA,82,82,106
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,44,NA,80,80,108
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,44,NA,78,78,110
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,44,NA,79,79,109
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,44,NA,79,79,109
NA,2021,July,5,186,Agripina Bay,Agripina Bay,57.1073,-156.4562,44,NA,79,79,107
NA,2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,44,NA,80,80,106
NA,2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,44,NA,76,76,110
NA,2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,44,NA,79,79,107
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,44,NA,80,80,105
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,44,NA,82,82,103
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,44,NA,81,81,104
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1046,-156.4717,44,NA,79,79,106
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1042,-156.4766,44,NA,78,78,107
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,44,NA,88,88,96
NA,2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,44,NA,79,79,105
NA,2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,44,NA,76,76,108
NA,2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0558,-153.6505,44,NA,77,77,107
NA,2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0558,-153.6505,44,NA,80,80,104
NA,2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,44,NA,80,80,104
NA,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,44,NA,88,88,92
NA,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,44,NA,88,88,92
NA,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,44,NA,85,85,95
NA,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,44,NA,85,85,95
NA,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6533,45,NA,84,84,132
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,45,NA,92,92,121
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,45,NA,94,94,119
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,45,NA,94,94,119
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,45,NA,94,94,119
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,45,NA,91,91,122
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,45,NA,91,91,122
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,45,NA,94,94,119
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,45,NA,91,91,122
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,45,NA,92,92,121
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,45,NA,95,95,118
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,45,NA,92,92,121
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,45,NA,93,93,120
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,45,NA,92,92,121
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,45,NA,94,94,119
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,45,NA,94,94,119
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,45,NA,92,92,119
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,45,NA,93,93,118
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,45,NA,92,92,119
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,45,NA,93,93,118
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0684,-160.1125,45,NA,94,94,116
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,45,NA,92,92,118
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,45,NA,92,92,118
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,45,NA,94,94,116
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,45,NA,93,93,117
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,45,NA,94,94,116
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,45,NA,93,93,114
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,45,NA,83,83,122
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,45,NA,81,81,124
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2294,-160.5646,45,NA,81,81,124
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,45,NA,82,82,120
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,45,NA,80,80,122
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,45,NA,82,82,120
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,45,NA,81,81,121
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,45,NA,81,81,121
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,45,NA,81,81,121
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,45,NA,81,81,121
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,45,NA,81,81,120
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,45,NA,80,80,121
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,45,NA,83,83,118
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0685,-160.1126,45,NA,82,82,119
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,45,NA,81,81,120
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,45,NA,82,82,119
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,45,NA,83,83,118
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,45,NA,81,81,120
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,45,NA,82,82,119
NA,2022,July,19,200,Sand Point,Shumagin Islands,55.3201,-160.524,45,NA,84,84,116
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,45,NA,82,82,118
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,45,NA,83,83,117
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,45,NA,83,83,117
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,45,NA,80,80,120
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,45,NA,83,83,117
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,45,NA,79,79,121
NA,2021,July,17,198,Sand Point,Shumagin Islands,55.3204,-160.5202,45,NA,78,78,120
NA,2021,July,17,198,Sand Point,Shumagin Islands,55.3204,-160.5202,45,NA,80,80,118
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2308,-160.5677,45,NA,81,81,117
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5647,45,NA,80,80,118
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,45,NA,80,80,118
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,45,NA,83,83,115
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2293,-160.5518,45,NA,79,79,119
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2293,-160.5518,45,NA,83,83,115
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,45,NA,82,82,116
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,45,NA,83,83,115
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,45,NA,79,79,119
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,45,NA,81,81,117
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,45,NA,90,90,107
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,45,NA,94,94,103
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,45,NA,94,94,103
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,45,NA,94,94,103
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,45,NA,93,93,104
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,45,NA,93,93,104
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,45,NA,92,92,105
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,45,NA,92,92,105
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,45,NA,91,91,106
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,45,NA,90,90,107
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,45,NA,91,91,106
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,45,NA,91,91,106
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,45,NA,91,91,106
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,45,NA,92,92,105
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,45,NA,91,91,106
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,45,NA,94,94,103
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,45,NA,91,91,106
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,45,NA,94,94,103
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,45,NA,91,91,106
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,45,NA,91,91,106
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,45,NA,94,94,103
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,45,NA,92,92,105
NA,2022,July,15,196,Baralof Bay,Shumagin Islands,55.2311,-160.5681,45,NA,81,81,115
NA,2022,July,15,196,Baralof Bay,Shumagin Islands,55.2311,-160.5681,45,NA,83,83,113
NA,2022,July,15,196,Baralof Bay,Shumagin Islands,55.2295,-160.5646,45,NA,81,81,115
NA,2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5622,45,NA,82,82,114
NA,2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,45,NA,81,81,115
NA,2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,45,NA,82,82,114
NA,2022,July,15,196,Baralof Bay,Shumagin Islands,55.2304,-160.5484,45,NA,82,82,114
NA,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,45,NA,82,82,113
NA,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,45,NA,79,79,116
NA,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,45,NA,82,82,113
NA,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0669,-160.1266,45,NA,82,82,113
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,45,NA,90,90,100
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,45,NA,88,88,102
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6531,45,NA,88,88,102
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.057,-153.7047,45,NA,87,87,103
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.057,-153.7047,45,NA,89,89,101
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,45,NA,82,82,106
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,45,NA,83,83,105
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,45,NA,81,81,107
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,45,NA,80,80,108
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,45,NA,84,84,104
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,45,NA,83,83,105
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,45,NA,83,83,105
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,45,NA,82,82,106
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,45,NA,79,79,109
NA,2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,45,NA,83,83,105
NA,2021,July,5,186,Agripina Bay,Agripina Bay,57.1045,-156.4714,45,NA,80,80,106
NA,2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,45,NA,79,79,107
NA,2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,45,NA,78,78,108
NA,2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,45,NA,81,81,105
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1132,-156.4796,45,NA,83,83,102
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,45,NA,80,80,105
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,45,NA,82,82,103
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,45,NA,83,83,102
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,45,NA,84,84,101
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1093,-156.4602,45,NA,83,83,102
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1093,-156.4602,45,NA,80,80,105
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,45,NA,86,86,98
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7239,-152.259,45,NA,90,90,94
NA,2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,45,NA,79,79,105
NA,2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.6348,45,NA,79,79,105
NA,2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,45,NA,80,80,104
NA,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,45,NA,87,87,93
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,46,NA,92,92,121
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,46,NA,93,93,120
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,46,NA,93,93,120
